name,permalink,gender,feedGender,images,feedProductId,brandName,feedBrandName,categoryName,feedCategoryName,modelingName,available,sizeType,feedSizes,ageGroup,feedAgeGroup,strongBrandName,strongCategoryType,strongCategoryName,strongSubcategoryName,strongModelName,strongModelingName,weightStyle,sizeSystem,useStrongModeling,barcodes,availableSizes
Tênis Masculino Urban Scape Mormaii 203401 MARINHO 37,https://www.clovis.com.br/tenis-masculino-urban-scape-mormaii-203401-marinho-4573401007/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1604398_2,2147386701,Mormaii,Mormaii,TÊNIS,Masculino - Tênis,MORMAII CALÇADOS (M),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,37
Tênis Masculino Urban Scape Mormaii 203401 CAQUI 37,https://www.clovis.com.br/tenis-masculino-urban-scape-mormaii-203401-caqui-4573401036/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1604458_2,2147386702,Mormaii,Mormaii,TÊNIS,Masculino - Tênis,MORMAII CALÇADOS (M),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,37
Tênis Masculino Groove Full Liht Democrata 240701 PRETO/BRANCO 37,https://www.clovis.com.br/tenis-masculino-groove-full-liht-democrata-240701-pretobranco-2620701034/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1603546_2,2147386679,Democrata,Democrata,TÊNIS,Masculino - Tênis,DEMOCRATA ADULTO (M),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,37
Tênis Masculino Groove Full Liht Democrata 240701 CINZA 37,https://www.clovis.com.br/tenis-masculino-groove-full-liht-democrata-240701-cinza-2620701032/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1604094_2,2147386692,Democrata,Democrata,TÊNIS,Masculino - Tênis,DEMOCRATA ADULTO (M),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,37
Tênis Masculino Go Walk Max Glide Step 2.0 Skechers 217020 CINZA/BEGE 38,https://www.clovis.com.br/tenis-masculino-go-walk-max-glide-step-20-skechers-217020-cinzabege-5677020061/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1606309_2,2147386782,Skechers,Skechers,TÊNIS,Masculino - Tênis,SKECHERS ADULTO (M),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,38
Tênis Masculino Beats Olympikus 43701259 PRETO 45,https://www.clovis.com.br/tenis-masculino-beats-olympikus-43701259-preto-0232259001/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1607455_2,2147386820,Olympikus,Olympikus,TÊNIS,Masculino - Tênis,OLYMPIKUS ADULTO (M),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,45
Tênis Masculino Beats Olympikus 43701259 MARINHO 45,https://www.clovis.com.br/tenis-masculino-beats-olympikus-43701259-marinho-0232259007/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1607410_2,2147386819,Olympikus,Olympikus,TÊNIS,Masculino - Tênis,OLYMPIKUS ADULTO (M),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,45
Tênis Masculino Actvitta 4938106 PRETO 38,https://www.clovis.com.br/tenis-masculino-actvitta-4938106-preto-b0448106001/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1604323_2,2147386695,Actvitta,Actvitta,TÊNIS,Masculino - Tênis,ACTVITTA ADULTO (M),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,38
Tênis Masculino Actvitta 4938106 AZUL/PRETO 38,https://www.clovis.com.br/tenis-masculino-actvitta-4938106-azulpreto-b0448106088/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1604303_2,2147386696,Actvitta,Actvitta,TÊNIS,Masculino - Tênis,ACTVITTA ADULTO (M),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,38
Tênis Infantil Stream Olympikus - 43772253 PRETO 33,https://www.clovis.com.br/tenis-infantil-stream-olympikus---43772253-preto-0232253001/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1008546_2,209146,Olympikus,Olympikus,TÊNIS,Infantil - Menino - Tênis,OLYMPIKUS INFANTIL (M),true,,,kids,kids,,shoe,Tênis,,,,0.0,BR,false,,33
Tênis Infantil Stream Olympikus - 43772253 MARINHO/ROSA 33,https://www.clovis.com.br/tenis-infantil-stream-olympikus---43772253-marinhorosa-0232253190/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1606840_2,2147386797,Olympikus,Olympikus,TÊNIS,Infantil - Menino - Tênis,OLYMPIKUS INFANTIL (M),true,,,kids,kids,,shoe,Tênis,,,,0.0,BR,false,,33
Tênis Infantil Masculino Molekinho 2831240 PRETO 27,https://www.clovis.com.br/tenis-infantil-masculino-molekinho-2831240-preto-a0448312001/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1340640_2,2147383278,Molekinho,Molekinho,TÊNIS,Infantil - Menino - Tênis,MOLEKINHO INFANTIL (M),true,,,kids,kids,,shoe,Tênis,,,,0.0,BR,false,,27
Tênis Infantil Masculino Led Zubo 198002 PRETO/CINZA 22,https://www.clovis.com.br/tenis-infantil-masculino-led-zubo-198002-pretocinza-8118002048/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1605214_2,2147386741,ABNT,Zubo,TÊNIS,Infantil - Menino - Tênis, ABNT CALÇADOS INFANTIL (M),true,,,kids,kids,,shoe,Tênis,,,,0.0,BR,false,,22
Tênis Infantil Masculino Led Zubo 198002 AZUL/BRANCO 22,https://www.clovis.com.br/tenis-infantil-masculino-led-zubo-198002-azulbranco-8118002041/p,male,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1605453_2,2147386754,ABNT,Zubo,TÊNIS,Infantil - Menino - Tênis, ABNT CALÇADOS INFANTIL (M),true,,,kids,kids,,shoe,Tênis,,,,0.0,BR,false,,22
Tênis Infantil Feminino Slip On Nayarinha 190081 VERDE/ÁGUA 21,https://www.clovis.com.br/tenis-infantil-feminino-slip-on-nayarinha-190081-verdeagua-8110081699/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1607305_2,2147386815,ABNT,Nayarinha,TÊNIS,Infantil - Menina - Tênis,ABNT CALÇADOS INFANTIL (F),true,,,kids,kids,,shoe,Tênis,,,,0.0,BR,false,,21
Tênis Infantil Feminino Slip On Nayarinha 190081 ROSA/BRANCO 20,https://www.clovis.com.br/tenis-infantil-feminino-slip-on-nayarinha-190081-rosabranco-8110081639/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1607250_2,2147386814,ABNT,Nayarinha,TÊNIS,Infantil - Menina - Tênis,ABNT CALÇADOS INFANTIL (F),true,,,kids,kids,,shoe,Tênis,,,,0.0,BR,false,,20
Tênis Infantil Feminino Slip On Nayarinha 190081 LILÁS 21,https://www.clovis.com.br/tenis-infantil-feminino-slip-on-nayarinha-190081-lilas-8110081050/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1607203_2,2147386810,ABNT,Nayarinha,TÊNIS,Infantil - Menina - Tênis,ABNT CALÇADOS INFANTIL (F),true,,,kids,kids,,shoe,Tênis,,,,0.0,BR,false,,21
Tênis Infantil Chuck Taylor All Star Converse CK1448 ROSA/GLITTER 26,https://www.clovis.com.br/tenis-infantil-chuck-taylor-all-star-converse-ck1448-rosaglitter-0321448516/p,unisex,unisex,https://cloviscalcados.vteximg.com.br/arquivos/ids/1604587_2,2147386707,Converse,Converse,TÊNIS,Infantil - Menina - Tênis,CONVERSE INFANTIL (U),true,,,kids,kids,,shoe,Tênis,,,,0.0,BR,false,,26
Tênis Feminino Y2K Sparkle Coca-Cola CC2443 PRETO/CAMURÇA 34,https://www.clovis.com.br/tenis-feminino-y2k-sparkle-coca-cola-cc2443-pretocamurca-5372443015/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1607590_2,2147386825,ABNT,Coca-Cola,TÊNIS,Feminino - Tênis,ABNT CALCADOS (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Via Marte 261001 PRETO/CINZA 34,https://www.clovis.com.br/tenis-feminino-via-marte-261001-pretocinza-5830261048/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1602907_2,2147386662,Via Marte,Via Marte,TÊNIS,Feminino - Tênis,VIA MARTE ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Via Marte 1716501 BEGE 38,https://www.clovis.com.br/tenis-feminino-via-marte-1716501-bege-a5836501073/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1321771_2,2147382670,Via Marte,Via Marte,TÊNIS,Feminino - Tênis,VIA MARTE ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,38
Tênis Feminino Ultra Flex 3.0 Smooth Step Skechers 149709 LILÁS 35,https://www.clovis.com.br/tenis-feminino-ultra-flex-30-smooth-step-skechers-149709-lilas-5679709050/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1209455_2,237998,Skechers,Skechers,TÊNIS,Feminino - Tênis,SKECHERS ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,35
Tênis Feminino Stream Canvas Coca-Cola CC2349 PRETO 34,https://www.clovis.com.br/tenis-feminino-stream-canvas-coca-cola-cc2349-preto-5372349001/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1607064_2,2147386805,ABNT,Coca-Cola,TÊNIS,Feminino - Tênis,ABNT CALCADOS (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Stream Canvas Coca-Cola CC2349 OLIVA 34,https://www.clovis.com.br/tenis-feminino-stream-canvas-coca-cola-cc2349-oliva-5372349013/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1207498_2,237986,ABNT,Coca-Cola,TÊNIS,Feminino - Tênis,ABNT CALCADOS (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Stream Canvas Coca-Cola CC2349 BRANCO/VERMELHO 34,https://www.clovis.com.br/tenis-feminino-stream-canvas-coca-cola-cc2349-brancovermelho-5372349046/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1606505_2,2147386787,ABNT,Coca-Cola,TÊNIS,Feminino - Tênis,ABNT CALCADOS (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Run Defy Nike HM9593 ROSA 34,https://www.clovis.com.br/tenis-feminino-run-defy-nike-hm9593-rosa-2869593008/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1603473_2,2147386677,Nike,Nike,TÊNIS,Feminino - Tênis,NIKE ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Go Walk Max Cushioning Hyper Burst Skechers 125881 BEGE/ROSA 34,https://www.clovis.com.br/tenis-feminino-go-walk-max-cushioning-hyper-burst-skechers-125881-begerosa-5675881040/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1606472_2,2147386786,Skechers,Skechers,TÊNIS,Feminino - Tênis,SKECHERS ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Go Walk 8 - Britt Skechers 125920 PRETO/BRANCO 34,https://www.clovis.com.br/tenis-feminino-go-walk-8---britt-skechers-125920-pretobranco-5675920034/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1606529_2,2147386788,Skechers,Skechers,TÊNIS,Feminino - Tênis,SKECHERS ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Elevado Olympikus 43353470 BEGE/ROSA 34,https://www.clovis.com.br/tenis-feminino-elevado-olympikus-43353470-begerosa-0230470040/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1601293_2,2147386616,Olympikus,Olympikus,TÊNIS,Feminino - Tênis,OLYMPIKUS ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Connect Mormaii 204112 ROSA/BRANCO 35,https://www.clovis.com.br/tenis-feminino-connect-mormaii-204112-rosabranco-4574112639/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1606577_2,2147386789,Mormaii,Mormaii,TÊNIS,Feminino - Tênis,MORMAII CALÇADOS (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,35
Tênis Feminino Connect Mormaii 204112 PRETO/BRANCO 35,https://www.clovis.com.br/tenis-feminino-connect-mormaii-204112-pretobranco-4574112034/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1607004_2,2147386803,Mormaii,Mormaii,TÊNIS,Feminino - Tênis,MORMAII CALÇADOS (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,35
Tênis Feminino Connect Mormaii 204112 AZUL/CINZA 34,https://www.clovis.com.br/tenis-feminino-connect-mormaii-204112-azulcinza-4574112082/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1606914_2,2147386800,Mormaii,Mormaii,TÊNIS,Feminino - Tênis,MORMAII CALÇADOS (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Chunky Vizzano 1440110 PRETO/BRANCO 34,https://www.clovis.com.br/tenis-feminino-chunky-vizzano-1440110-pretobranco-a0440040034/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1601108_2,2147386611,Vizzano,Vizzano,TÊNIS,Feminino - Tênis,VIZZANO ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Chunky Vizzano 1440110 BRANCO/PRETO 34,https://www.clovis.com.br/tenis-feminino-chunky-vizzano-1440110-brancopreto-a0440040057/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1601262_2,2147386615,Vizzano,Vizzano,TÊNIS,Feminino - Tênis,VIZZANO ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Chunky Vizzano 1440110 BRANCO/CINZA 34,https://www.clovis.com.br/tenis-feminino-chunky-vizzano-1440110-brancocinza-a0440040051/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1601171_2,2147386612,Vizzano,Vizzano,TÊNIS,Feminino - Tênis,VIZZANO ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Chunky Vizzano 1440110 BRANCO/BEGE 34,https://www.clovis.com.br/tenis-feminino-chunky-vizzano-1440110-brancobege-a0440040079/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1603187_2,2147386609,Vizzano,Vizzano,TÊNIS,Feminino - Tênis,VIZZANO ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Chunky Vizzano 1440110 BEGE 34,https://www.clovis.com.br/tenis-feminino-chunky-vizzano-1440110-bege-a0440040073/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1601640_2,2147386624,Vizzano,Vizzano,TÊNIS,Feminino - Tênis,VIZZANO ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Chuck Taylor Platform Converse All Star - CT0495 PRETO 34,https://www.clovis.com.br/tenis-feminino-chuck-taylor-platform-preto-converse-all-star---ct0495/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/262245_2,18029,Converse,Converse,TÊNIS,Feminino - Tênis,CONVERSE ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Casual Vizzano 1455102 PRETO 34,https://www.clovis.com.br/tenis-feminino-casual-vizzano-1455102-preto-0441455001/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1602216_2,2147386640,Vizzano,Vizzano,TÊNIS,Feminino - Tênis,VIZZANO ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Casual Vizzano 1455102 BRANCO/CINZA 34,https://www.clovis.com.br/tenis-feminino-casual-vizzano-1455102-brancocinza-0441455051/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1602188_2,2147386639,Vizzano,Vizzano,TÊNIS,Feminino - Tênis,VIZZANO ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Casual Vizzano 1455102 BRANCO/BEGE 34,https://www.clovis.com.br/tenis-feminino-casual-vizzano-1455102-brancobege-0441455079/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1602128_2,2147386637,Vizzano,Vizzano,TÊNIS,Feminino - Tênis,VIZZANO ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Casual Vizzano 1450102 PRETO/BRANCO 01 34,https://www.clovis.com.br/tenis-feminino-casual-vizzano-1450102-pretobranco-01-b0444501134/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1607094_2,2147386806,Vizzano,Vizzano,TÊNIS,Feminino - Tênis,VIZZANO ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Casual Via Marte 365001 TAUPE 34,https://www.clovis.com.br/tenis-feminino-casual-via-marte-365001-taupe-5830365012/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1605099_2,2147386722,Via Marte,Via Marte,TÊNIS,Feminino - Tênis,VIA MARTE ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Casual Via Marte 365001 CARAMELO 34,https://www.clovis.com.br/tenis-feminino-casual-via-marte-365001-caramelo-5830365063/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1605260_2,2147386746,Via Marte,Via Marte,TÊNIS,Feminino - Tênis,VIA MARTE ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Casual Via Marte 233004 PRETO/BRANCO 34,https://www.clovis.com.br/tenis-feminino-casual-via-marte-233004-pretobranco-5830233034/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1601743_2,2147386627,Via Marte,Via Marte,TÊNIS,Feminino - Tênis,VIA MARTE ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Casual Via Marte 225010 BEGE 35,https://www.clovis.com.br/tenis-feminino-casual-via-marte-225010-bege-a5832501073/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1601773_2,2147386587,Via Marte,Via Marte,TÊNIS,Feminino - Tênis,VIA MARTE ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,35
Tênis Feminino Casual Twister Bottero 354304 BEGE 35,https://www.clovis.com.br/tenis-feminino-casual-twister-bottero-354304-bege-1194304073/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1605356_2,2147386751,Bottero,Bottero,TÊNIS,Feminino - Tênis,BOTTERO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,35
Tênis Feminino Casual Moleca 5796113 PRETO/BRANCO 34,https://www.clovis.com.br/tenis-feminino-casual-moleca-5796113-pretobranco-0445796034/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1604273_2,2147386698,Moleca,Moleca,TÊNIS,Feminino - Tênis,MOLECA ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Casual Moleca 5796113 BRANCO/BEGE 34,https://www.clovis.com.br/tenis-feminino-casual-moleca-5796113-brancobege-0445796079/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1604238_2,2147386697,Moleca,Moleca,TÊNIS,Feminino - Tênis,MOLECA ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Casual Modare 7395108 PRETO 01 34,https://www.clovis.com.br/tenis-feminino-casual-modare-7395108-preto-01-c0440108101/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1607144_2,2147386753,Modare,Modare,TÊNIS,Feminino - Tênis,MODARE ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Casual Modare 7395108 BRANCO 34,https://www.clovis.com.br/tenis-feminino-casual-modare-7395108-branco-c0440108003/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1604782_2,2147386714,Modare,Modare,TÊNIS,Feminino - Tênis,MODARE ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Atlanta Canvas Coke Coca Cola CC2384 PRETO 34,https://www.clovis.com.br/tenis-feminino-atlanta-canvas-coke-coca-cola-cc2384-preto-5372384001/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1127538_2,1730640208,ABNT,Coca-Cola,TÊNIS,Feminino - Tênis,ABNT CALCADOS (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Arch Fit New Beauty Skechers 149776 BRANCO/ROSA 34,https://www.clovis.com.br/tenis-feminino-arch-fit-new-beauty-skechers-149776-brancorosa-5679776058/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1225149_2,795888701,Skechers,Skechers,TÊNIS,Feminino - Tênis,SKECHERS ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Actvitta 4858103 PRETO 34,https://www.clovis.com.br/tenis-feminino-actvitta-4858103-preto-0448858001/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1606224_2,2147386779,Actvitta,Actvitta,TÊNIS,Feminino - Tênis,ACTVITTA ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Actvitta 4858101 BRANCO/ROSA 34,https://www.clovis.com.br/tenis-feminino-actvitta-4858101-brancorosa-a0444858058/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1606254_2,2147386780,Actvitta,Actvitta,TÊNIS,Feminino - Tênis,ACTVITTA ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Actvitta 4857200 PRETO 34,https://www.clovis.com.br/tenis-feminino-actvitta-4857200-preto-0444857001/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1603728_2,2147386684,Actvitta,Actvitta,TÊNIS,Feminino - Tênis,ACTVITTA ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Actvitta 4857200 BEGE/ROSA 34,https://www.clovis.com.br/tenis-feminino-actvitta-4857200-begerosa-0444857040/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1603784_2,2147386685,Actvitta,Actvitta,TÊNIS,Feminino - Tênis,ACTVITTA ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Feminino Actvitta 4841115 PRETO/ROSA 34,https://www.clovis.com.br/tenis-feminino-actvitta-4841115-pretorosa-a0448411069/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1606454_2,2147386785,Actvitta,Actvitta,TÊNIS,Feminino - Tênis,ACTVITTA ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Chuck Taylor All Star Ox Crafted Color Converse CT3353 CHOCOLATE 33,https://www.clovis.com.br/tenis-chuck-taylor-all-star-ox-crafted-color-converse-ct3353-chocolate-0323353043/p,unisex,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1605527_2,2147386757,Converse,Converse,TÊNIS,Feminino - Tênis,CONVERSE ADULTO (U),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,33
Tênis Chuck Taylor All Star Ox Crafted Color Converse CT3353 BEGE 33,https://www.clovis.com.br/tenis-chuck-taylor-all-star-ox-crafted-color-converse-ct3353-bege-0323353073/p,unisex,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1605846_2,2147386768,Converse,Converse,TÊNIS,Feminino - Tênis,CONVERSE ADULTO (U),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,33
Tênis Chuck Taylor All Star Ox Canvas Converse CT3278 BEGE 33,https://www.clovis.com.br/tenis-chuck-taylor-all-star-ox-canvas-converse-ct3278-bege-0323278073/p,unisex,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1604528_2,2147386704,Converse,Converse,TÊNIS,Masculino - Tênis,CONVERSE ADULTO (U),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,33
Tênis Chuck Taylor All Star Ox Canvas Converse CT3278 AZUL 33,https://www.clovis.com.br/tenis-chuck-taylor-all-star-ox-canvas-converse-ct3278-azul-0323278009/p,unisex,male,https://cloviscalcados.vteximg.com.br/arquivos/ids/1604530_2,2147386705,Converse,Converse,TÊNIS,Masculino - Tênis,CONVERSE ADULTO (U),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,33
Tênis Chuck Taylor All Star Ox Animal Converse CT3249 BEGE/PRETO 34,https://www.clovis.com.br/tenis-chuck-taylor-all-star-ox-animal-converse-ct3249-begepreto-0323249081/p,female,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1603394_2,2147386674,Converse,Converse,TÊNIS,Feminino - Tênis,CONVERSE ADULTO (F),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,34
Tênis Chuck Taylor All Star Move Ox Animal Converse CT3247 BEGE/PRETO 33,https://www.clovis.com.br/tenis-chuck-taylor-all-star-move-ox-animal-converse-ct3247-begepreto-0323247081/p,unisex,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1603329_2,2147386670,Converse,Converse,TÊNIS,Feminino - Tênis,CONVERSE ADULTO (U),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,33
Tênis Chuck Taylor All Star Lugged Heel Leather Platform Converse A10369C PRETO 33,https://www.clovis.com.br/tenis-chuck-taylor-all-star-lugged-heel-leather-platform-converse-a10369c-preto-0320369001/p,unisex,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1307960_2,2147381874,Converse,Converse,TÊNIS,Feminino - Tênis,CONVERSE ADULTO (U),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,33
Tênis Chuck Taylor All Star Lift Seasonal Converse CT0963 CHOCOLATE 33,https://www.clovis.com.br/tenis-chuck-taylor-all-star-lift-seasonal-converse-ct0963-chocolate-a0320963043/p,unisex,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1605895_2,2147386770,Converse,Converse,TÊNIS,Feminino - Tênis,CONVERSE ADULTO (U),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,33
Tênis Chuck Taylor All Star Hi Crafted Color Converse CT3352 CANELA 33,https://www.clovis.com.br/tenis-chuck-taylor-all-star-hi-crafted-color-converse-ct3352-canela-0323352037/p,unisex,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1604174_2,2147386693,Converse,Converse,TÊNIS,Feminino - Tênis,CONVERSE ADULTO (U),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,33
Tênis Chuck Taylor All Star Hi Crafted Color Converse CT3352 BEGE 33,https://www.clovis.com.br/tenis-chuck-taylor-all-star-hi-crafted-color-converse-ct3352-bege-0323352073/p,unisex,female,https://cloviscalcados.vteximg.com.br/arquivos/ids/1603724_2,2147386683,Converse,Converse,TÊNIS,Feminino - Tênis,CONVERSE ADULTO (U),true,,,adult,adult,,shoe,Tênis,,,,0.0,BR,false,,33
