name,permalink,gender,feedGender,images,feedProductId,brandName,feedBrandName,categoryName,feedCategoryName,modelingName,available,sizeType,feedSizes,ageGroup,feedAgeGroup,strongBrandName,strongCategoryType,strongCategoryName,strongSubcategoryName,strongModelName,strongModelingName,weightStyle,sizeSystem,useStrongModeling,barcodes,availableSizes
Calça Mom Slim Marrom Brigadeiro,https://www.carmensteffens.com.br/HC608821621,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v7971929060999062560/products/HC608821621_1.jpg,HC608821621,Carmen Steffens,Carmen Steffens,Jeans,,INFERIOR (F),TRUE,,36|38|40|42|44,adult,adult,,clothes,,,,,0.0,BR,FALSE,,36|38|40|42|44
Calça Alfaiataria Preto,https://www.carmensteffens.com.br/OC714833001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v4193762786097406979/products/OC714833001.jpg,OC714833001,Carmen Steffens,MIX INVERNO 2022,2 Inferior,,INFERIOR (F),TRUE,,P,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P
Saída de Praia Dressing Longa Estampada,https://www.carmensteffens.com.br/PS508833665,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v3553001711868141131/products/PS508833665_1.jpg,PS508833665,Carmen Steffens,INVERNO 2026,INVERNO 2026,,TABELA VERÃO CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Biquíni Tomara que Caia Asa Delta Bordô Cherry,https://www.carmensteffens.com.br/PA008833031,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v3358545033042561683/products/PA008833031_1.jpg,PA008833031,Carmen Steffens,INVERNO 2026,INVERNO 2026,,TABELA VERÃO CORPO TODO (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Vestido Tricô Drapeado Bordô Cherry,https://www.carmensteffens.com.br/HV878922031,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v8709585146636057415/products/HV878922031_1.jpg,HV878922031,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Vestido Organic Handmade Longo Preto,https://www.carmensteffens.com.br/HV468152001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v49288567895038450/products/HV468152001_.jpg,HV468152001,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,M|G
Vestido Glam Nature Marfim,https://www.carmensteffens.com.br/HV318464537,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v5648024745582573051/products/HV318464537_1.jpg,HV318464537,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,M|G
Vestido New Mídi Cutoff Basic Bordô Cherry,https://www.carmensteffens.com.br/HV238833031,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v2575137244152307888/products/HV238833031_1.jpg,HV238833031,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,GG,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Vestido New Mídi Cutoff Basic Preto,https://www.carmensteffens.com.br/HV238833001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v2250331265028715067/products/HV238833001_1.jpg,HV238833001,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Vestido Frente Única Handmade Preto,https://www.carmensteffens.com.br/HV178152001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v6537733220728579988/products/HV178152001_1.jpg,HV178152001,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Vestido Frente Única Primavera Blue,https://www.carmensteffens.com.br/HV128950569,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v2335323469236104669/products/HV128950569_1.jpg,HV128950569,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,M|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Vestido de Alças Azul Nuage,https://www.carmensteffens.com.br/HV108950569,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v657546305572026991/products/HV108950569_1.jpg,HV108950569,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Vestido de Alças Bordô Cherry,https://www.carmensteffens.com.br/HV108950031,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v7465667134256546212/products/HV108950031_1.jpg,HV108950031,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,M|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Vestido T-shirt Preto,https://www.carmensteffens.com.br/HV078833001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v1754445384637191012/products/HV078833001_1.jpg,HV078833001,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G|M|P,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Vestido T-shirt Dress Cutoff Estampado,https://www.carmensteffens.com.br/HV068833665,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v4059719774424838106/products/HV068833665_1.jpg,HV068833665,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G|M|P,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Vestido de Tule Drape Bordô Cherry,https://www.carmensteffens.com.br/HV038861031,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v7756971597412581084/products/HV038861031_1.jpg,HV038861031,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Vestido Decote Bobô Diamond Bordô Cherry,https://www.carmensteffens.com.br/HV018833031,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v5600389811130945008/products/HV018833031_1.jpg,HV018833031,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
T-shirt Primavera Estampada,https://www.carmensteffens.com.br/HT278833665,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v342359889724420834/products/HT278833665_1.jpg,HT278833665,Carmen Steffens,INVERNO 2026,INVERNO 2026,,SUPERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
T-shirt Diamond Shoes,https://www.carmensteffens.com.br/HT268833725,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v1549457472015080560/products/HT268833725_1.jpg,HT268833725,Carmen Steffens,INVERNO 2026,INVERNO 2026,,SUPERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
T-shirt Necklace Off-white,https://www.carmensteffens.com.br/HT218833725,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v1796874941136002279/products/HT218833725_1.jpg,HT218833725,Carmen Steffens,INVERNO 2026,INVERNO 2026,,SUPERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
T-shirt Necklace Preta,https://www.carmensteffens.com.br/HT218833001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v2157116859770429413/products/HT218833001_1.jpg,HT218833001,Carmen Steffens,INVERNO 2026,INVERNO 2026,,SUPERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Saia Longa Tricô Ponto Crochê Marfim,https://www.carmensteffens.com.br/HS808922537,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v4745622306767441100/products/HS808922537_1.jpg,HS808922537,Carmen Steffens,INVERNO 2026,2 Inferior,,INFERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Saia Short Marinho,https://www.carmensteffens.com.br/HS038152564,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v4839440470372639779/products/HS038152564_1.jpg,HS038152564,Carmen Steffens,INVERNO 2026,2 Inferior,,INFERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Mini Saia de Alfaiataria Crochê Marfim,https://www.carmensteffens.com.br/HS008464537,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v651721266829930938/products/HS008464537_1.jpg,HS008464537,Carmen Steffens,INVERNO 2026,2 Inferior,,INFERIOR (F),TRUE,,M|P,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G
Macacão Tricô Aladim Marfim,https://www.carmensteffens.com.br/HM818922537,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v9036598086176928674/products/HM818922537_1.jpg,HM818922537,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|M|G|GG|P
Macacão Tricô Aladim Preto,https://www.carmensteffens.com.br/HM818922001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v9175839611043186280/products/HM818922001_1.jpg,HM818922001,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G|M|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Macacão Dry Primavera Estampado.,https://www.carmensteffens.com.br/HM248833665,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v548171999630543314/products/HM248833665_1.jpg,HM248833665,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G|GG|M,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|G|GG|M
Macacão Organic Hand Made Preto,https://www.carmensteffens.com.br/HM228950001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v7250872245938281424/products/HM228950001_1.jpg,HM228950001,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G|M|P,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Macacão Alfaiataria Tressê Marinho,https://www.carmensteffens.com.br/HM208152564,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v8653761055929473264/products/HM208152564_1.jpg,HM208152564,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,M,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|M|G
Macaquinho Ombro Único Essencial Azul,https://www.carmensteffens.com.br/HM008950569,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v330972626412534640/products/HM008950569_1.jpg,HM008950569,Carmen Steffens,INVERNO 2026,3 Corpo Todo,,CORPO TODO (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Casaco Chanel Alfaiataria Azul Nuage,https://www.carmensteffens.com.br/HJ718152569,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v4601912375178197631/products/HJ718152569_1.jpg,HJ718152569,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,P,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M
Casaco Chanel de Alfaiataria Crochê Marfim,https://www.carmensteffens.com.br/HJ708464537,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v5737793986779316433/products/HJ708464537_1.jpg,HJ708464537,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,PP|M|GG,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|M|P|G|GG
Blazer Nature Handmade Marinho,https://www.carmensteffens.com.br/HJ428152564,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v2434708486667424794/products/HJ428152564_1.jpg,HJ428152564,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|GG|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Blazer P&B Classic Off-white,https://www.carmensteffens.com.br/HJ418950725,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v4738719815423101249/products/HJ418950725_1.jpg,HJ418950725,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,M,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Jaquete College Primavera Estampada,https://www.carmensteffens.com.br/HJ278833665,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v8060501484958866950/products/HJ278833665_1.jpg,HJ278833665,Carmen Steffens,INVERNO 2026,INVERNO 2026,,SUPERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Jaqueta Jeans Comfort Fashion,https://www.carmensteffens.com.br/HJ228923062,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v1868137344410339175/products/HJ228923062_1.jpg,HJ228923062,Carmen Steffens,INVERNO 2026,Jeans,,SUPERIOR (F),TRUE,,G|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|PP|G
Colete Alfaiataria Marinho,https://www.carmensteffens.com.br/HJ008152564,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v8128451524052648139/products/HJ008152564_1.jpg,HJ008152564,Carmen Steffens,INVERNO 2026,INVERNO 2026,,INFERIOR (F),TRUE,,GG|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|GG
Short Comfort com Barra Desfiada Jeans,https://www.carmensteffens.com.br/HH538923062,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v3723507542902564728/products/HH538923062_1.jpg,HH538923062,Carmen Steffens,INVERNO 2026,Jeans,,INFERIOR (F),TRUE,,G|GG|M|P,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Short Mom Comfort Marfim Butter,https://www.carmensteffens.com.br/HH528821537,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v4708100220491146957/products/HH528821537_1.jpg,HH528821537,Carmen Steffens,Carmen Steffens,Jeans,,INFERIOR (F),TRUE,,36|38|40|42|44,adult,adult,,clothes,,,,,0.0,BR,FALSE,,36|38|40|42|44
Short Jeans Mini Mom Azul,https://www.carmensteffens.com.br/HH518923062,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v1495245355785690972/products/HH518923062_1.jpg,HH518923062,Carmen Steffens,Carmen Steffens,Jeans,,INFERIOR (F),TRUE,,36|38|40|42|44,adult,adult,,clothes,,,,,0.0,BR,FALSE,,36|38|40|42|44
Saia Short P&B Off-white,https://www.carmensteffens.com.br/HH268950725,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v2397139923321991034/products/HH268950725_1.jpg,HH268950725,Carmen Steffens,INVERNO 2026,2 Inferior,,INFERIOR (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Short Linem Basic Bordô Cherry,https://www.carmensteffens.com.br/HH248950031,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v2707713146279133726/products/HH248950031_1.jpg,HH248950031,Carmen Steffens,INVERNO 2026,2 Inferior,,INFERIOR (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Short Tresse Alfaiataria Azul Nuage,https://www.carmensteffens.com.br/HH218152569,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v1874335275489681545/products/HH218152569_1.jpg,HH218152569,Carmen Steffens,INVERNO 2026,2 Inferior,,INFERIOR (F),TRUE,,M,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G
Short de Alfaiataria Hand Made Preto,https://www.carmensteffens.com.br/HH208152001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v1660490494356337267/products/HH208152001_1.jpg,HH208152001,Carmen Steffens,INVERNO 2026,2 Inferior,,INFERIOR (F),TRUE,,P,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|G
Pantalona Jeans Fashion,https://www.carmensteffens.com.br/HC618923062,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v473062690766876605/products/HC618923062_1.jpg,HC618923062,Carmen Steffens,INVERNO 2026,Jeans,,INFERIOR (F),TRUE,,38|40|42|46,adult,adult,,clothes,,,,,0.0,BR,FALSE,,38|40|42|44|46|36
Calça com Fenda Frontal Marinho,https://www.carmensteffens.com.br/HC358152564,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v1841349442035297161/products/HC358152564_1.jpg,HC358152564,Carmen Steffens,INVERNO 2026,2 Inferior,,INFERIOR (F),TRUE,,G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,G
Calça sem Fenda Frontal Alfaiataria Marinho,https://www.carmensteffens.com.br/HC268152564,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v4161141590714900120/products/HC268152564_1.jpg,HC268152564,Carmen Steffens,INVERNO 2026,2 Inferior,,INFERIOR (F),TRUE,,GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|GG|P|G|M
Calça Cenoura Alfaiataria Azul Nuage,https://www.carmensteffens.com.br/HC258152569,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v3308615205511744318/products/HC258152569_1.jpg,HC258152569,Carmen Steffens,INVERNO 2026,2 Inferior,,INFERIOR (F),TRUE,,M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Calça Crochê de Alfaiataria Marfim,https://www.carmensteffens.com.br/HC228464537,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v3698517212654427450/products/HC228464537_1.jpg,HC228464537,Carmen Steffens,INVERNO 2026,2 Inferior,,INFERIOR (F),TRUE,,M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|PP|G
Calça P&B Classic Off-white,https://www.carmensteffens.com.br/HC208950725,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v1282516700539372086/products/HC208950725_1.jpg,HC208950725,Carmen Steffens,INVERNO 2026,2 Inferior,,INFERIOR (F),TRUE,,M,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Calça Jogger Primavera Estampada,https://www.carmensteffens.com.br/HC018833665,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v8424780582243981003/products/HC018833665_1.jpg,HC018833665,Carmen Steffens,INVERNO 2026,2 Inferior,,INFERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Cropped Tricô Ponto Croche Marfim,https://www.carmensteffens.com.br/HB858922537,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v455906880951355761/products/HB858922537_1.jpg,HB858922537,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Regata Tricô Alça Metal Cs Branca,https://www.carmensteffens.com.br/HB848922007,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v3741853695125206273/products/HB848922007_1.jpg,HB848922007,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Regata Tricô Alça Metal Cs Preta,https://www.carmensteffens.com.br/HB848922001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v1506685106643720335/products/HB848922001_1.jpg,HB848922001,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Camisa Denin Cropped com Desfiados,https://www.carmensteffens.com.br/HB648923600,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v6328320022898007755/products/HB648923600_1.jpg,HB648923600,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Camisa Cropped Hand Made Preta,https://www.carmensteffens.com.br/HB638152001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v2077005016609954786/products/HB638152001_1.jpg,HB638152001,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,M,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G
Top Organic Hand Made Preto,https://www.carmensteffens.com.br/HB258950335,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v7920071269565403124/products/HB258950335_1.jpg,HB258950335,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Corselet Fecho Vitoriano Retro Azul Nuage,https://www.carmensteffens.com.br/HB208152569,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v5604553938680940491/products/HB208152569_1.jpg,HB208152569,Carmen Steffens,INVERNO 2026,INVERNO 2026,,SUPERIOR (F),TRUE,,G|GG|M|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|GG|G
Regata Shine Off-white,https://www.carmensteffens.com.br/HB178759725,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v1588336768803165304/products/HB178759725_1.jpg,HB178759725,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Regata Shine Preta,https://www.carmensteffens.com.br/HB178759001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v3923582091479094730/products/HB178759001_1.jpg,HB178759001,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Blusa Frente Única Metalic Marinho,https://www.carmensteffens.com.br/HB138833564,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v9215013596934422149/products/HB138833564_1.jpg,HB138833564,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Blusa Frente Única Metalic Off-white,https://www.carmensteffens.com.br/HB138466725,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v4053947205491629914/products/HB138466725_1.jpg,HB138466725,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Regata Basic Camafeu Off-white,https://www.carmensteffens.com.br/HB128466725,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v3439391397110476823/products/HB128466725_1.jpg,HB128466725,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP
Regata Basic Camafeu Bordô Cherry,https://www.carmensteffens.com.br/HB128466031,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v2932865966856416719/products/HB128466031_1.jpg,HB128466031,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Regata Basic Camafeu Preta,https://www.carmensteffens.com.br/HB128466001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v8714009051503096531/products/HB128466001_1.jpg,HB128466001,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|GG|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
Regata Decote Bobo Clássica Cetim Off-white,https://www.carmensteffens.com.br/HB108764725,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v5995762954984266640/products/HB108764725_1.jpg,HB108764725,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|M|P,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG
Regata Decote Bobo Clássica Cetim Preta,https://www.carmensteffens.com.br/HB108764001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v4821990035254613785/products/HB108764001_1.jpg,HB108764001,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Micro Top Hadmade Marfim,https://www.carmensteffens.com.br/HB098464537,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v8134338837842840424/products/HB098464537_1.jpg,HB098464537,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Top Linem Basic Bordô Cherry,https://www.carmensteffens.com.br/HB088950031,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v5861125463810326992/products/HB088950031_1.jpg,HB088950031,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
Cropped Glam Preto,https://www.carmensteffens.com.br/HB078152001,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v463950003496214220/products/HB078152001_1.jpg,HB078152001,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|PP|G|M
Top Cropped Multstrypes Off-white,https://www.carmensteffens.com.br/HB068833725,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v2248217807889993872/products/HB068833725_1.jpg,HB068833725,Carmen Steffens,INVERNO 2026,1 Superior,,SUPERIOR (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|G|M
Top Jeans Alças de Metal,https://www.carmensteffens.com.br/HB008923062,female,female,https://www.carmensteffens.com.br/ccstore/v1/images/?source=/file/v7779480608930844856/products/HB008923062_1.jpg,HB008923062,Carmen Steffens,INVERNO 2026,Jeans,,SUPERIOR (F),TRUE,,G|M|P|PP,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
