name,permalink,gender,feedGender,images,feedProductId,brandName,feedBrandName,categoryName,feedCategoryName,modelingName,available,sizeType,feedSizes,ageGroup,feedAgeGroup,strongBrandName,strongCategoryType,strongCategoryName,strongSubcategoryName,strongModelName,strongModelingName,weightStyle,sizeSystem,useStrongModeling,barcodes,availableSizes
Short Towel,https://www.monkyforce.com/315738889,unisex,unisex,https://acdn-us.mitiendanube.com/tmp/stores/001/307/484/products/gemini_generated_image_bangydbangydbang-6105c6730627d1d29117671916084429.jpg,315738889,--,--,NEW DROPS,NEW DROPS,,true,,,adult,adult,,,,,,,0.0,CUSTOM,false,,
Filipides 42 Run Short,https://www.monkyforce.com/315046512,male,unisex,https://acdn-us.mitiendanube.com/tmp/stores/001/307/484/products/img_8249-a052da2f4a2ab53c5417667675118646.jpg,315046512,Monky Force,--,Bottom,NEW DROPS,Short Session Hombres,true,,S|S|S|M|M|M|L|L|L|XL|XL|XL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Gift Bag,https://www.monkyforce.com/309238218,unisex,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/medidas-c65f9e65f737fc76b417640852994692.jpg,309238218,--,--,ACCESORIOS Y EQUIPAMIENTO,ACCESORIOS Y EQUIPAMIENTO,,false,,,adult,adult,,,,,,,0.0,CUSTOM,false,,
Sesh Short 1.0,https://www.monkyforce.com/305686255,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_7018-454318d982baf1e61117633888922541-1024-1024.jpg,305686255,Monky Force,--,Bottom,NEW DROPS,Short Session Hombres,true,,S|S|S|S|M|M|M|M|L|L|L|L|XL|XL|XL|XL|XXL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Original Tank,https://www.monkyforce.com/298446245,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_5319-aa23ca32d793a457ef17597693018396-1024-1024.jpg,298446245,Monky Force,--,Top,NEW DROPS,Remeras Clasicas,true,,S|M|L|XL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Sesh Short 5.0,https://www.monkyforce.com/297429828,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/creativo-sesh-5-0-49598ac8cafc6b711917597661848924-1024-1024.jpg,297429828,Monky Force,--,Bottom,INDUMENTARIA HOMBRE,Short Session Hombres,true,,S|S|S|S|M|M|M|M|L|L|L|L|XL|XL|XL|XL|XXL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
The X Short,https://www.monkyforce.com/297286253,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_4280-197b3a8d4f100ea92317592582905996-1024-1024.jpg,297286253,Monky Force,--,Bottom,INDUMENTARIA HOMBRE,Short Session Hombres,true,,S|S|S|S|M|M|M|M|L|L|L|L|XL|XL|XL|XL|XXL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Gym Towels,https://www.monkyforce.com/297222666,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/pequenas-npg-01-58defb3cb49d79639c17592434635811-1024-1024.jpg,297222666,--,--,THE HIDDEN ELEMENT,THE HIDDEN ELEMENT,,false,,XMONKYFORCE|CUADRICULADA|BLACK MONKY,adult,adult,,,,,,,0.0,BR,false,,
Toallones MKF,https://www.monkyforce.com/297212412,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/sin-titulo-3-02-40a0e35f49fa3ac2cc17592411193168-1024-1024.jpg,297212412,--,--,INDUMENTARIA HOMBRE,INDUMENTARIA HOMBRE,,false,,XMONKYFORCE|CUADRICULADA|BLACK MONKY,adult,adult,,,,,,,0.0,BR,false,,
Beach Towels,https://www.monkyforce.com/297208961,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/sin-titulo-3-01-9e599ad0a0ef4ee76017592407084206-1024-1024.jpg,297208961,--,--,THE HIDDEN ELEMENT,THE HIDDEN ELEMENT,,false,,TIERRA|AIRE|FUEGO|AGUA|THE HIDDEN ELEMENT,adult,adult,,,,,,,0.0,BR,false,,
RUN ON PIMA,https://www.monkyforce.com/296040485,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_4926-3c76b4c23aa0a89a0617587369456620-1024-1024.jpg,296040485,Monky Force,--,Top,THE HIDDEN ELEMENT,Remeras Clasicas,true,,S|S|M|M|L|L|XL|XL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Easy Run Leggin,https://www.monkyforce.com/292030699,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/sin-titulo-1-7562fde930c37161d517597660560993-1024-1024.jpg,292030699,Monky Force,--,INDUMENTARIA HOMBRE,THE HIDDEN ELEMENT,Pro line 3.0,true,,S|M|L|XL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Tournament Pro line Short,https://www.monkyforce.com/290585356,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/preventt-b410f3e215224ef9c917564061373376-1024-1024.jpg,290585356,Monky Force,--,Bottom,THE HIDDEN ELEMENT,Short Session Hombres,true,,S|S|S|S|M|M|M|M|L|L|L|L|XL|XL|XL|XL|XXL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Night Reflective Jacket,https://www.monkyforce.com/290532156,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/sin-titulo-4-1ddc8e34d6b86f626117595149268826-1024-1024.jpg,290532156,Monky Force,--,Top,THE HIDDEN ELEMENT,Remeras Clasicas,true,,S|M|L|XL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Racing Tank,https://www.monkyforce.com/290516668,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_9490-9907cc825486dc0f2517563846827196-1024-1024.jpg,290516668,Monky Force,--,Top,THE HIDDEN ELEMENT,Remeras Clasicas,true,,S|S|S|S|M|M|M|M|L|L|L|L|XL|XL|XL|XL|XXL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Tournament Shirt,https://www.monkyforce.com/290497491,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/preventaas-ca3cd457a3cb6c24d317563843042016-1024-1024.jpg,290497491,Monky Force,--,Top,THE HIDDEN ELEMENT,Remeras Clasicas,true,,S|S|S|S|M|M|M|M|L|L|L|L|XL|XL|XL|XL|XXL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Racing Short,https://www.monkyforce.com/290339897,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/sin-titulo-1-recuperado-04-5f733b1364e00cbc0d17599429024554-1024-1024.jpg,290339897,Monky Force,--,Bottom,THE HIDDEN ELEMENT,Short Session Hombres,true,,S|S|S|S|M|M|M|M|L|L|L|L|XL|XL|XL|XL|XXL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Element Short,https://www.monkyforce.com/290314667,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/sin-titulo-1-recuperado-01-4545507f9e0595390017599430627402-1024-1024.jpg,290314667,monkyforce,--,INDUMENTARIA HOMBRE,THE HIDDEN ELEMENT,para short element,true,,S|S|S|S|M|M|M|M|L|L|L|L|XL|XL|XL|XL|XXL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Puffer Vest,https://www.monkyforce.com/284268033,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/chaleco-19-9575d52cb5fc93e20c17537138509960-1024-1024.jpg,284268033,Monky Force,--,Top,SALE,Remeras Clasicas,true,,S|M|L|XL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Back Force,https://www.monkyforce.com/284222294,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/52aa6d76-d242-472e-977f-ac133d39816c-5d6d1991028146ec8f17606436481272-1024-1024.jpg,284222294,Monky Force,--,Top,NEW DROPS,Remeras Clasicas,true,,S|S|M|M|L|L|XL|XL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Monky Bandana,https://www.monkyforce.com/283391463,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_3116-7f8cedb1d6b8e79b3517532797277699-1024-1024.jpg,283391463,--,--,NEW DROPS,NEW DROPS,,false,,Negro|verde militar|Beige|Azul Marino,adult,adult,,,,,,,0.0,BR,false,,
Monky Shirt,https://www.monkyforce.com/283271205,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/magiceraser_250723_114519-c11578cd3a5555229c17532819350971-1024-1024.jpg,283271205,Monky Force,--,Top,NEW DROPS,Remeras Clasicas,true,,S|M|L|XL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Monky Short,https://www.monkyforce.com/283262174,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_8543-2affce7bf84ce2493917532093557304-1024-1024.jpg,283262174,Monky Force,--,Bottom,NEW DROPS,Short Session Hombres,true,,S|S|M|M|L|L|XL|XL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Radical Cargo Pants 3.0,https://www.monkyforce.com/277819153,unisex,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_7652-f00bb7d8458c39c32f17507050441311-1024-1024.jpg,277819153,Monky Force,--,pantalon largo,NEW DROPS,Pantalones Largos Hombres / Unisex,true,,S|S|S|M|M|M|L|L|L|XL|XL|XL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,HOMBRE S / MUJER M|HOMBRE M / MUJER L|HOMBRE L / MUJER XL|HOMBRE XL- MUJER XXL|HOMBRE XXL-MUJER XXX
NO BOUNDARIES BUZO,https://www.monkyforce.com/277810923,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_7972-2-ea40342ee6032e911e17514630662160-1024-1024.jpg,277810923,Monky Force,--,Top,SALE,Remeras Clasicas,true,,S|S|S|M|M|M|L|L|L|XL|XL|XL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Pro Line 3.0,https://www.monkyforce.com/276195448,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/copy_2c65931d-5d9e-4575-860f-d927e4d896ec-1573be7853ab7c8e3f17498458330526.gif,276195448,Monky Force,--,INDUMENTARIA HOMBRE,NEW DROPS,Pro line 3.0,true,,S|S|S|S|M|M|M|M|L|L|L|L|XL|XL|XL|XL|XXL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Soft Gear,https://www.monkyforce.com/274741137,female,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/buzos-solos-01-7a2f3b8d1f3edc5d6a17494898879873-1024-1024.jpg,274741137,Monky Force,--,Full Body,NEW DROPS,Prendas de arriba femenina,true,,1|1|2|2,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,XS|S|M|L|XL|XXL
Thermo Grid,https://www.monkyforce.com/274015374,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/magiceraser_250704_185721-1c3bfd49bcb611a63f17516662544297-1024-1024.jpg,274015374,Monky Force,--,Top,SALE,Remeras Clasicas,true,,S|M|L|XL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Real Pant,https://www.monkyforce.com/269991679,unisex,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_1305-c9164f51c3480722ea17521848572312-1024-1024.webp,269991679,Monky Force,--,pantalon largo,NEW DROPS,Pantalones Largos Hombres / Unisex,true,,S|S|M|M|L|L|XL|XL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,HOMBRE S / MUJER M|HOMBRE M / MUJER L|HOMBRE L / MUJER XL|HOMBRE XL- MUJER XXL|HOMBRE XXL-MUJER XXX
Over Washed Shirt,https://www.monkyforce.com/269602041,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_6293-83464b7be3752faae717468154296555-1024-1024.jpg,269602041,Monky Force,--,Top,SALE,Remeras Clasicas,true,,S|S|S|M|M|M|L|L|L|XL|XL|XL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Demons Shirt,https://www.monkyforce.com/268221622,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_6204-8f4693032d29dbcee217464693958842-1024-1024.jpg,268221622,Monky Force,--,Top,NEW DROPS,Remeras Clasicas,true,,M|L|XL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Real Shirt,https://www.monkyforce.com/268220619,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_6261-0d755508a7f106b3d617465347000697-1024-1024.jpg,268220619,Monky Force,--,Top,NEW DROPS,Remeras Clasicas,true,,S|S|M|M|L|L|XL|XL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
No Team Shirt,https://www.monkyforce.com/268218541,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_6228-128f6f68039af8d2b817464724905859-1024-1024.jpg,268218541,Monky Force,--,Top,NEW DROPS,Remeras Clasicas,true,,S|M|L|XL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Sport Grip Top,https://www.monkyforce.com/266346298,female,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_3975-ed4dc569d9f822546a17453252413654-1024-1024.jpg,266346298,Monky Force,--,Full Body,NEW DROPS,Prendas de arriba femenina,true,,S|S|S|S|M|M|M|M|L|L|L|L,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,XS|S|M|L|XL|XXL
Real Hoodie,https://www.monkyforce.com/265541821,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_5509-a6b065ec070dd5bc2417480218822392-1024-1024.jpg,265541821,Monky Force,--,Top,INDUMENTARIA HOMBRE,Remeras Clasicas,true,,S|S|M|M|L|L|XL|XL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
OUTLET Pro Line Short Mujer,https://www.monkyforce.com/264443635,female,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/4e94bbb5-a005-4406-a5fb-d6a372efc4bb1-640-0-640-0-0771ca1a46e2d9e30017442996806289-1024-1024.jpeg,264443635,Monky Force,--,OFERTAS POR TIEMPO LIMITADO,OFERTAS POR TIEMPO LIMITADO,Short de mujeres,true,,XS|XS|S|S|M|M|L|L|XL|XL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
OUTLET Over Crop 1,https://www.monkyforce.com/264443017,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_4024-3890225ec192cba09317442994916658-1024-1024.jpg,264443017,--,--,OFERTAS POR TIEMPO LIMITADO,OFERTAS POR TIEMPO LIMITADO,,true,,Blanco|Negro|verde militar|Azul,adult,adult,,,,,,,0.0,BR,false,,
OUTLET Over Crop 2,https://www.monkyforce.com/264442295,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/remera-negra-557f7d0b7471ff205017442992941814-1024-1024.png,264442295,--,--,OFERTAS POR TIEMPO LIMITADO,OFERTAS POR TIEMPO LIMITADO,,true,,Negro|Blanco|Azul|verde militar,adult,adult,,,,,,,0.0,BR,false,,
OUTLET Classic Tank,https://www.monkyforce.com/264436301,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_7718-6f4326dfbdf09a2d9717442974163054-1024-1024.jpeg,264436301,Monky Force,--,Top,OFERTAS POR TIEMPO LIMITADO,Remeras Clasicas,true,,Blanco|Blanco|Blanco|Blanco|Blanco|Negro|Negro|Negro|Negro|Negro|verde militar|verde militar|verde militar|verde militar|verde militar|Azul Marino|Azul Marino|Azul Marino|Azul Marino|Azul Marino|Rojo|Rojo|Rojo|Rojo|Rojo|Gris Oscuro|Gris Oscuro|Gris Oscuro|Gris Oscuro|Gris Oscuro|Gris|Gris|Gris|Gris|Gris|Desert Arena|Desert Arena|Desert Arena|Desert Arena|Desert Arena,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
OUTLET Pro Line 2.0 Short Men,https://www.monkyforce.com/264425048,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/lisrtas-05-4db51aec692e80c62f17442946369140-1024-1024.png,264425048,Monky Force,Monky Force,Bottom,OFERTAS POR TIEMPO LIMITADO,Short Session Hombres,true,,XS|XS|XS|XS|S|S|S|S|M|M|M|M|L|L|L|L|XL|XL|XL|XL|XXL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
OUTLET Old Money,https://www.monkyforce.com/264421858,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_9397-29814b430957cf609f17442937971971-1024-1024.jpg,264421858,Monky Force,--,Top,OFERTAS POR TIEMPO LIMITADO,Remeras Clasicas,true,,S|M|L|XL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Force Hoodie,https://www.monkyforce.com/262217485,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_5203-dff2208bc6c2129c9017431800641948-1024-1024.jpg,262217485,Monky Force,--,Top,INDUMENTARIA HOMBRE,Remeras Clasicas,true,,Negro|Negro|Negro|Negro|Negro|Azul Marino|Azul Marino|Azul Marino|Azul Marino|Azul Marino,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Hybrid Hoodie,https://www.monkyforce.com/262217350,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/magiceraser_250329_114723-8f41a238b769c36d0417432596756022-1024-1024.jpeg,262217350,Monky Force,--,Top,INDUMENTARIA HOMBRE,Remeras Clasicas,true,,Negro|Negro|Negro|Negro|Negro,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Session 3.0 Pills,https://www.monkyforce.com/260033110,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/magiceraser_250315_111046-97b887e6a7bf23555517420510813511-1024-1024.jpeg,260033110,--,--,SALE,SALE,,false,,S|S|S|M|M|M|L|L|L|XL|XL|XL|XXL|XXL|XXL,adult,adult,,,,,,,0.0,BR,false,,
Compression Liner,https://www.monkyforce.com/257519592,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_2583-3bdcf254176fd4af7317405931922461-1024-1024.jpg,257519592,Monky Force,--,Bottom,INDUMENTARIA HOMBRE,Short Session Hombres,true,,S|M|L|XL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
OUTLET MKF Dark Short,https://www.monkyforce.com/257093561,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_0302-49444b3965b6cb4a1c17267528781360-640-0-b9f0c355313ae1e5ff17405734880974-1024-1024.jpg,257093561,Monky Force,--,Bottom,OFERTAS POR TIEMPO LIMITADO,Short Session Hombres,true,,S|M|L|XL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Gift Card MKF Gold,https://www.monkyforce.com/256243298,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/sin-titulo-1-05-950a46225345edd3ac17399709293479-1024-1024.jpg,256243298,--,--,GIFT CARD,GIFT CARD,,false,,,adult,adult,,,,,,,0.0,BR,false,,
Gift Card MKF Black,https://www.monkyforce.com/256241706,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/sin-titulo-1-04-f3942cd40dc6edee3317399705928386-1024-1024.jpg,256241706,--,--,GIFT CARD,GIFT CARD,,false,,,adult,adult,,,,,,,0.0,BR,false,,
Sub/Urban Denim Woman,https://www.monkyforce.com/256065795,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_9608-135865cab3c1eeb38417398925486724-1024-1024.jpg,256065795,Monky Force,--,Bottom,SALE,Short Session Hombres,true,,S|M|L|XL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL
Clasic Shirt Regular Fit,https://www.monkyforce.com/256028329,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_9640-00332fcd14b8dbb4af17260831619016-640-0-a54d271d933c7b836817398903037424-1024-1024.webp,256028329,Monky Force,--,Top,INDUMENTARIA HOMBRE,Remeras Clasicas,true,,S|S|S|S|S|S|S|S|S|M|M|M|M|M|M|M|M|M|L|L|L|L|L|L|L|L|L|XL|XL|XL|XL|XL|XL|XL|XL|XL|XXL|XXL|XXL|XXL|XXL|XXL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
Over Shirt,https://www.monkyforce.com/251312124,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/magiceraser_251031_130721-781e5cada7e6bfbe1817619268816661-1024-1024.jpg,251312124,Monky Force,--,Top,INDUMENTARIA HOMBRE,Remeras Clasicas,true,,S|S|S|S|S|M|M|M|M|M|L|L|L|L|L|XL|XL|XL|XL|XL|XXL|XXL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
COTIZÁ,https://www.monkyforce.com/250741129,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/rami-13-27a70302173616465517383520465507-1024-1024.png,250741129,--,--,--,--,,false,,,adult,adult,,,,,,,0.0,BR,false,,
PEDIDO PERSONALIZADO,https://www.monkyforce.com/250739132,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_7738-6a8b2fa9f2e8d1c8f117428095799699-1024-1024.jpeg,250739132,--,--,INDUMENTARIA HOMBRE,INDUMENTARIA HOMBRE,,false,,,adult,adult,,,,,,,0.0,BR,false,,
COMBO 4 PERSONALIZADO,https://www.monkyforce.com/250738907,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_7742-2ed8999275323cf4d417428097621043-1024-1024.jpeg,250738907,--,--,--,--,,false,,,adult,adult,,,,,,,0.0,BR,false,,
COMBO 3 PERSONALIZADO,https://www.monkyforce.com/250737901,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_7741-50cbd725c289bb8b9e17428096991020-1024-1024.jpeg,250737901,--,--,--,--,,false,,,adult,adult,,,,,,,0.0,BR,false,,
COMBO 2 PERSONALIZADO,https://www.monkyforce.com/250736254,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/web-placas-may-08-9ae2dc28289726101817370378656785-1024-1024.png,250736254,--,--,--,--,,false,,,adult,adult,,,,,,,0.0,BR,false,,
COMBO 1 PERSONALIZADO,https://www.monkyforce.com/250735175,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_7740-5de26d35a53b94044b17428096436926-1024-1024.jpeg,250735175,--,--,--,--,,false,,,adult,adult,,,,,,,0.0,BR,false,,
Sport Grip Leggin,https://www.monkyforce.com/250576490,female,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/portada-d2ce9650d127bb676c17460370515878-1024-1024.jpg,250576490,Monky Force,--,Calza,NEW DROPS,Calza m,true,,S|S|S|S|M|M|M|M|L|L|L|L|XL|XL|XL|XL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL
Crop Top Hoodie,https://www.monkyforce.com/250541494,unisex,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_1932-412359322c7b16ffbd17369655219373-1024-1024.jpg,250541494,Monky Force,Monky Force,INDUMENTARIA MUJER,INDUMENTARIA MUJER,Un talle menos short mujer,true,,S|M|L|XL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL
Gash Shirt,https://www.monkyforce.com/250527139,unisex,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_1763-925214ef2d3fbf67f217369618054597-1024-1024.jpg,250527139,Monky Force,Monky Force,INDUMENTARIA MUJER,INDUMENTARIA MUJER,Un talle menos short mujer,true,,S|S|S|S|S|S|M|M|M|M|M|M|L|L|L|L|L|L|XL|XL|XL|XL|XL|XL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|S|S|S|S|S|M|M|M|M|M|M|L|L|L|L|L|L|XL|XL|XL|XL|XL|XL
Girl Tank,https://www.monkyforce.com/249926950,unisex,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_1400-c9463f2c6853e6888717369671994012-1024-1024.jpg,249926950,Monky Force,Monky Force,INDUMENTARIA MUJER,INDUMENTARIA MUJER,Un talle menos short mujer,true,,S|M|L|XL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL
Dry Tex 2.0,https://www.monkyforce.com/249568012,male,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/img_5435-5c6f8f61482cdd922417595044414021-1024-1024.jpg,249568012,Monky Force,--,Top,INDUMENTARIA HOMBRE,Remeras Clasicas,true,,S|S|S|S|S|S|S|M|M|M|M|M|M|M|L|L|L|L|L|L|L|XL|XL|XL|XL|XL|XL|XL|XXL|XXL|XXL|XXL|XXL|XXL|XXL,adult,adult,,clothes,,,,,0.0,CUSTOM,false,,S|M|L|XL|XXL
MKF MINI TOWEL,https://www.monkyforce.com/249368930,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/11121111-64e18481d8114b034017364338150633-1024-1024.png,249368930,--,--,INDUMENTARIA HOMBRE,INDUMENTARIA HOMBRE,,false,,MONO|MONKY/FORCE,adult,adult,,,,,,,0.0,BR,false,,
MKF GYM TOWEL,https://www.monkyforce.com/249368021,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/la-666666-a28564353fa4164bfb17367930888181-1024-1024.png,249368021,--,--,INDUMENTARIA HOMBRE,INDUMENTARIA HOMBRE,,false,,DISEÑO 1|DISEÑ0 2|DISEÑO 3,adult,adult,,,,,,,0.0,BR,false,,
MKF TOWEL,https://www.monkyforce.com/249304995,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/modelos-7df63d70ce89d62af417367923615520-1024-1024.png,249304995,--,--,INDUMENTARIA HOMBRE,INDUMENTARIA HOMBRE,,false,,CUADRICULADA|MONO MONKY|X MONKY FORCE|MONKYFORCE,adult,adult,,,,,,,0.0,BR,false,,
MKF ARMA TU PACK,https://www.monkyforce.com/248511966,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/blamcos-08-4fccbba6662105d52b17353255278592-1024-1024.png,248511966,--,--,--,--,,false,,,adult,adult,,,,,,,0.0,BR,false,,
MKF PACK 40 PRODUCTOS,https://www.monkyforce.com/248511633,,unisex,https://acdn-us.mitiendanube.com/stores/001/307/484/products/blamcos-07-b0cfa0559eb1030db817353255022682-1024-1024.png,248511633,--,--,--,--,,false,,,adult,adult,,,,,,,0.0,BR,false,,
